1,36
2,35
3,35
4,35
5,35
6,35
7,35
8,35
9,35
10,35
11,35
12,35
13,35
14,35
15,35
16,35
17,35
18,35
19,35
20,35
21,35
22,35
23,35
24,35
25,35
26,35
27,35
28,35
29,35
30,35
31,35
32,35
33,35
34,35
35,35
36,35
37,35
38,35
39,35
40,35
41,35
42,35
43,35
44,35
45,35
46,35
47,35
48,35
49,35
50,35
51,35
52,35
53,35
54,35
55,35
56,34
57,33
58,32
59,32
60,32
61,32
62,32
63,32
64,32
65,32
66,32
67,32
68,32
69,31
70,31
71,31
72,31
73,31
74,31
75,31
76,31
77,32
78,33
79,34
80,34
81,34
82,34
83,34
84,34
85,34
86,34
87,34
88,34
89,34
90,35
91,35
92,35
93,35
94,35
95,35
96,35
97,35
98,35
99,35
100,34
101,33
101,32
101,31
101,30
100,29
99,28
98,27
97,26
96,25
95,24
94,23
93,22
92,21
91,20
90,19
89,18
88,18
87,18
86,18
85,18
84,18
83,18
82,18
81,18
80,18
79,18
78,18
77,18
76,18
75,18
74,18
73,18
72,18
71,18
70,18
69,18
68,18
67,18
66,18
65,18
64,18
63,18
63,19
62,19
61,19
61,20
